Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,-0.6643815436445972,1,3.0,5,0,1,0,36.0,4.0,1.0,2.0,0.6279933692394634,0.3327650837011797,-1.314735356472181,-0.9838203467700113
0,-0.1654055800960332,1,5.0,0,2,1,0,36.0,5.0,2.0,2.0,0.6919686665100886,0.753651300394969,-1.5703654875095456,0.6501230949795982
0,0.832546347001095,0,3.0,2,0,3,0,42.0,2.0,1.0,2.0,1.7055684702961462,0.826048637960373,-0.7608700725578912,0.7047278886627472
0,2.578962219421069,1,1.0,0,0,0,0,56.0,4.0,3.0,2.0,-0.6373321173766892,1.6616857037576631,-1.3999454001513025,1.2087721380456602
0,1.331522310549659,1,2.0,2,1,1,1,36.0,6.0,3.0,0.0,1.3642896335237091,-0.11143552983570586,-1.8259956185469102,3.073735860762438
0,1.581010292323941,1,1.0,2,0,1,0,36.0,4.0,2.0,3.0,-0.519389131757887,-0.2181909259067253,-1.5703654875095456,-0.6561915846711176
0,-0.1654055800960332,0,2.0,2,0,1,0,34.0,3.0,2.0,1.0,0.06116376552009487,1.3316029274001433,-1.9964157059051533,0.3686983890741387
0,0.5830583652268129,0,3.0,0,0,3,0,36.0,6.0,2.0,3.0,0.7623174404506051,1.1585855613540084,-1.7407855748677887,1.2087721380456602
0,1.581010292323941,1,1.0,2,0,0,0,54.0,5.0,3.0,0.0,-0.6794731364258413,1.0285157684398927,-1.2295253127930597,1.2087721380456602
0,0.832546347001095,0,1.0,0,0,2,0,45.0,6.0,2.0,2.0,-0.5117581945985378,0.6603937130225842,-1.698180553028228,2.355472805391787
0,0.08408240167824883,0,3.0,0,0,2,0,36.0,2.0,1.0,2.0,1.4614099919779089,0.10821062989662152,-0.6330550070392089,1.5574027438688414
0,0.33357038345253087,1,3.0,2,1,0,0,38.0,6.0,2.0,1.0,0.9193792814344752,-1.4268583411935547,-1.6129705093491065,-1.790291145782672
0,0.33357038345253087,0,3.0,1,1,3,0,33.0,3.0,1.0,0.0,0.1513493463683962,-0.8599503758508997,-1.357340378311742,0.960950382099061
0,1.7057542832110821,1,0.0,3,1,0,0,55.0,5.0,1.0,3.0,-1.426568661881111,-0.5212780848669759,-1.357340378311742,-0.5931860534982538
0,0.45831437433967187,1,2.0,5,0,0,0,36.0,5.0,1.0,2.0,0.578546853102969,0.5683631991682571,-1.5703654875095456,0.6501230949795982
0,-0.6643815436445972,1,2.0,1,0,0,0,31.0,6.0,1.0,3.0,1.432243243663116,-1.4268583411935547,-1.3999454001513025,-0.11854438532934375
0,1.331522310549659,0,1.0,0,0,3,0,47.0,5.0,3.0,1.0,1.0561829502303677,0.9978389304884503,-1.7407855748677887,9.609509627760875
0,-0.41489356187031523,0,4.0,0,0,3,0,27.0,5.0,2.0,0.0,1.7240783539690496,-1.4268583411935547,-1.2721303346326203,-0.5091786786011017
0,1.331522310549659,1,3.0,0,0,0,0,47.0,4.0,2.0,3.0,0.16305643856424218,0.5290968465904108,-1.1869202909534988,0.2090843767695495
0,0.9572903378882359,0,3.0,4,0,4,0,41.0,3.0,3.0,0.0,1.4744366004784173,0.6297168750711418,-0.5478449633600874,-0.769601540782273
0,0.5830583652268129,1,5.0,1,0,0,0,44.0,5.0,1.0,1.0,-0.490117291424269,0.5340051406626416,-0.973895181755695,-0.6561915846711176
0,0.08408240167824883,1,3.0,5,0,0,0,34.0,2.0,1.0,2.0,0.10782742460988905,-0.44642660026545655,-1.8259956185469102,-0.5931860534982538
0,-0.6643815436445972,0,0.0,5,0,4,0,36.0,3.0,2.0,3.0,1.2922020262355942,1.0248345478857195,-1.868600640386471,1.6288090125314212
0,0.832546347001095,0,3.0,2,0,3,0,43.0,3.0,3.0,1.0,1.1793737479882456,0.31926727500254504,-0.973895181755695,0.15867995183125813
1,2.7037062103082103,0,0.0,5,0,0,0,52.0,1.0,3.0,2.0,-1.426568661881111,-0.32249217494162935,-1.868600640386471,-0.40836982872451894
0,1.581010292323941,0,1.0,3,0,2,0,36.0,4.0,1.0,2.0,0.3935465442856013,0.6432146837697764,-1.8259956185469102,3.073735860762438
0,0.20882639256538985,0,4.0,0,0,3,0,36.0,5.0,3.0,0.0,-0.032446787303918624,-0.364212674555591,-0.973895181755695,0.15867995183125813
0,-0.29014957098317423,0,5.0,0,0,2,0,32.0,4.0,5.0,3.0,0.788045490392834,1.034651136030181,-1.6129705093491065,0.3686983890741387
0,0.20882639256538985,0,3.0,3,0,3,0,41.0,4.0,5.0,3.0,0.8718652888732078,0.5757256402766032,-1.0165002035952557,-0.8116052282308491
0,0.08408240167824883,0,4.0,0,0,2,1,33.0,3.0,2.0,1.0,1.976912561144874,0.6333980956253149,-1.6129705093491065,-0.8914122343831438
0,0.08408240167824883,0,2.0,0,0,2,1,32.0,4.0,2.0,2.0,1.976912561144874,0.3744855833151413,-1.3999454001513025,-0.11854438532934375
0,-0.41489356187031523,1,1.0,5,2,0,1,35.0,3.0,2.0,2.0,0.703645533255796,0.5119178173376031,-1.6129705093491065,0.3686983890741387
1,1.082034328775377,1,2.0,0,0,0,0,43.0,2.0,4.0,3.0,-1.426568661881111,-1.4268583411935547,-1.6129705093491065,-1.223241365226895
1,1.581010292323941,0,2.0,1,0,2,0,46.0,3.0,3.0,3.0,-1.426568661881111,-1.4268583411935547,-1.7407855748677887,-0.8914122343831438
0,2.0799862558725053,0,1.0,0,0,1,0,56.0,2.0,1.0,2.0,-0.784908211425586,0.7561054474310844,-1.1869202909534988,0.9861525945682067
0,1.4562663014368,0,2.0,3,0,4,0,53.0,2.0,3.0,0.0,1.605701896094772,1.5119827345546244,-0.7182650507183304,0.007466677016384131
0,0.832546347001095,1,2.0,5,0,0,0,36.0,4.0,1.0,2.0,-0.888721908263983,0.5965858900835841,-1.655575531188667,1.9102337184368807
0,1.581010292323941,0,0.0,0,0,3,1,40.0,3.0,2.0,3.0,1.976912561144874,0.24073456984685254,-1.655575531188667,2.7377063611738297
0,0.7078023561139539,0,3.0,0,0,4,0,47.0,5.0,3.0,3.0,0.7603868491852281,1.2812929131597777,-1.0591052254348166,1.6498108562557088
0,0.20882639256538985,0,3.0,5,1,2,0,36.0,4.0,2.0,2.0,0.7933051715716045,1.6616857037576631,-1.1869202909534988,0.2090843767695495
0,-0.41489356187031523,0,4.0,5,0,1,0,36.0,5.0,3.0,2.0,0.9520259837661327,0.684935183383738,-1.868600640386471,2.6074949300832433
0,0.20882639256538985,0,2.0,3,1,0,0,36.0,3.0,2.0,3.0,-0.804715030408301,0.9720703866092387,-1.7407855748677887,0.007466677016384131
0,-0.41489356187031523,1,4.0,0,1,0,0,31.0,5.0,2.0,0.0,0.06301799529525622,0.006363527897832843,-1.3999454001513025,-1.080428827901736
0,-0.29014957098317423,0,4.0,0,0,2,0,30.0,5.0,1.0,2.0,0.39368261138945476,1.6518691156132017,-1.3999454001513025,0.7131286261524624
0,-0.6643815436445972,0,3.0,5,0,3,0,35.0,6.0,1.0,2.0,1.976912561144874,0.04808402751179447,-1.357340378311742,0.10407515814810919
0,-0.29014957098317423,1,3.0,2,2,0,1,38.0,4.0,1.0,3.0,0.7643408234445251,0.8248215644423152,-1.698180553028228,2.355472805391787
0,0.45831437433967187,0,2.0,0,1,1,0,43.0,2.0,1.0,3.0,-1.1530474245945679,0.5401405082529301,-0.9312901599161342,2.3134691179432103
0,1.7057542832110821,1,1.0,2,0,0,0,36.0,5.0,1.0,0.0,-1.121238860897791,0.1339791737758331,-1.8259956185469102,1.2087721380456602
0,-0.29014957098317423,0,4.0,0,1,3,0,24.0,5.0,3.0,0.0,-0.3753950244877895,1.3892753827488549,-1.7407855748677887,0.007466677016384131
0,0.20882639256538985,1,3.0,0,2,1,0,39.0,6.0,2.0,3.0,-1.0137641623317093,-0.026767457089724916,-1.9112056622260318,-0.7317982220785546
0,-0.29014957098317423,1,2.0,0,2,0,0,27.0,5.0,2.0,2.0,-1.426568661881111,-0.5936754224323799,-1.5277604656699848,1.50699831893055
0,-0.6643815436445972,0,2.0,5,1,3,0,28.0,4.0,3.0,0.0,1.7434321920343516,0.7683761826116613,-1.7407855748677887,0.5619153513375884
0,-0.1654055800960332,0,3.0,3,1,2,0,32.0,4.0,1.0,2.0,-1.426568661881111,-1.4268583411935547,-1.655575531188667,-0.3663661412759428
0,0.08408240167824883,1,2.0,2,2,0,1,34.0,6.0,4.0,2.0,1.0009796512625024,1.2996990159306432,-1.144315269113938,-1.4920649648977817
0,0.5830583652268129,1,2.0,0,0,0,0,36.0,3.0,1.0,3.0,-0.6022884860768908,0.17324552635367935,-1.144315269113938,-1.2820465276549013
0,0.5830583652268129,0,2.0,0,0,4,0,44.0,4.0,3.0,3.0,1.976912561144874,0.6174461398905648,-1.9964157059051533,0.3686983890741387
1,1.7057542832110821,1,1.0,2,0,1,0,50.0,4.0,4.0,3.0,-1.426568661881111,-0.16910798518441753,-2.252045836942518,0.007466677016384131
0,1.331522310549659,0,2.0,0,0,3,0,46.0,2.0,3.0,0.0,1.3301584168786824,0.7082495802268343,-1.868600640386471,5.409140882903268
0,-0.6643815436445972,0,5.0,0,1,4,0,29.0,5.0,2.0,2.0,-0.048978743552224514,0.7180661683712959,-1.655575531188667,1.2087721380456602
0,-0.29014957098317423,0,3.0,1,2,3,0,36.0,6.0,2.0,2.0,1.2774578184348753,0.5904505224932955,-0.6330550070392089,0.8853437446916245
0,-0.41489356187031523,0,1.0,3,1,2,0,37.0,6.0,3.0,3.0,-0.7392847811975993,0.8051883881533922,-1.698180553028228,0.8853437446916245
0,1.082034328775377,0,2.0,3,0,2,0,48.0,4.0,3.0,2.0,0.5206815638680874,0.16956430579950627,-1.6129705093491065,3.1199399169558717
1,0.7078023561139539,0,1.0,2,0,3,0,36.0,2.0,3.0,3.0,-1.1530474245945679,0.8223674174061999,-2.039020727744714,-0.05133848541162243
0,-0.29014957098317423,0,3.0,0,0,3,0,33.0,3.0,3.0,3.0,1.976912561144874,-1.4268583411935547,-1.6129705093491065,-1.521467546111785
0,-0.6643815436445972,0,2.0,2,0,1,0,30.0,5.0,3.0,3.0,0.7624138787377418,0.07262549787294836,-1.357340378311742,0.960950382099061
0,-0.29014957098317423,0,4.0,0,1,3,0,34.0,4.0,1.0,2.0,1.4734936311493723,0.5180531849278915,-1.2295253127930597,6.555841550249395
1,0.832546347001095,1,2.0,0,0,0,0,33.0,2.0,3.0,3.0,-0.6910214438882922,1.6616857037576631,-1.4851554438304242,-0.18995065399192315
0,-0.9138695254188793,0,2.0,5,1,3,0,36.0,4.0,2.0,2.0,-0.0363018112958902,0.38307509794154515,-1.698180553028228,-0.18995065399192315
1,0.33357038345253087,0,5.0,3,0,1,0,45.0,2.0,2.0,3.0,-1.426568661881111,-1.4268583411935547,-1.868600640386471,-0.40836982872451894
1,-0.1654055800960332,1,2.0,3,0,0,0,36.0,1.0,3.0,2.0,-0.5095427061694008,-1.4268583411935547,-1.7407855748677887,-0.4713753598973831
0,0.9572903378882359,0,2.0,0,0,3,0,46.0,6.0,2.0,3.0,-1.0833021320632379,0.1548394235828139,-0.6756600288787696,-0.09334217286019854
0,0.33357038345253087,0,3.0,2,1,3,0,43.0,2.0,2.0,2.0,-0.1712969511492938,0.5978129636016417,-1.357340378311742,-0.26135692265450255
0,-0.040661589208892186,1,3.0,4,1,0,0,36.0,6.0,3.0,2.0,-0.9769431046576038,0.6174461398905648,-1.2295253127930597,-0.3201620850825091
1,-0.040661589208892186,0,4.0,5,0,4,0,30.0,3.0,3.0,3.0,-0.8598351805084024,-1.4268583411935547,-1.9538106840655924,0.06207147069953308
0,0.08408240167824883,0,3.0,0,0,2,0,38.0,4.0,1.0,2.0,1.4600533258309363,0.45301828847083375,-1.698180553028228,0.8853437446916245
0,-0.29014957098317423,0,2.0,4,1,2,0,36.0,5.0,1.0,2.0,0.35277406875344924,1.6162839835895284,-1.2721303346326203,-2.290135026420727
0,0.45831437433967187,0,3.0,1,1,4,0,31.0,4.0,1.0,2.0,-0.5590432255583965,0.3965729066401798,-1.5703654875095456,-0.2739580288890754
0,3.3274261647439154,0,0.0,5,0,1,0,36.0,5.0,3.0,2.0,-0.21266434169220028,-0.04640063337864803,-1.314735356472181,3.791998916133089
0,1.206778319662518,0,3.0,0,0,1,0,46.0,6.0,3.0,4.0,-0.6720881483773439,-0.5568632168906491,-1.6129705093491065,-0.5217797848356744
1,1.581010292323941,0,0.0,5,1,1,0,48.0,2.0,4.0,3.0,-0.43948144840999104,-0.13352285316074436,-2.039020727744714,-0.7023956408645513
0,2.9531941920824925,0,0.0,5,0,0,0,56.0,3.0,2.0,3.0,-0.5530995022552097,0.40761656830269904,-2.1242307714238358,0.6837260449384591
0,1.082034328775377,1,2.0,5,0,0,0,36.0,4.0,3.0,3.0,-0.8973149782846102,-0.013269648391090275,-1.655575531188667,3.728993384960225
0,-0.41489356187031523,0,4.0,0,1,2,0,36.0,4.0,1.0,0.0,1.5100518420349076,-0.25745727848457156,-1.314735356472181,1.7338182311528612
0,-0.1654055800960332,0,1.0,2,1,4,0,39.0,4.0,2.0,2.0,-0.5930200150536462,0.42602267107356445,-1.144315269113938,-1.0510262466877327
0,-0.1654055800960332,1,2.0,2,1,1,0,35.0,2.0,3.0,0.0,-0.46222896675636554,-0.3850729243625718,-1.5703654875095456,0.15867995183125813
0,-0.7891255345317383,0,1.0,0,0,1,0,23.0,6.0,3.0,2.0,0.26640875893234817,0.26404896668994876,-1.5277604656699848,-0.4251713037039494
0,-1.2881014980803023,0,2.0,3,0,3,0,22.0,2.0,2.0,3.0,1.976912561144874,0.6002671106377572,-1.1017102472743772,2.4436805490337967
1,1.581010292323941,1,0.0,1,0,1,0,40.0,1.0,4.0,1.0,-1.426568661881111,-1.4268583411935547,-1.7833905967073496,-1.5088664398772123
0,-0.41489356187031523,0,4.0,0,0,2,0,35.0,6.0,3.0,2.0,1.6052190328139797,0.010044748452005927,-2.039020727744714,1.7338182311528612
0,-0.040661589208892186,1,1.0,0,0,0,0,36.0,2.0,3.0,2.0,-0.845895160778932,1.2027602080040853,-1.0591052254348166,1.2087721380456602
0,-0.6643815436445972,0,2.0,2,0,1,0,32.0,5.0,1.0,3.0,-0.047539941087905234,-0.4513348943376873,-1.7833905967073496,2.4688827615029427
0,0.5830583652268129,1,2.0,0,0,0,0,46.0,5.0,2.0,2.0,-0.048978743552224514,0.5978129636016417,-1.9112056622260318,-0.7317982220785546
0,0.5830583652268129,1,3.0,0,0,0,0,25.0,2.0,2.0,2.0,0.596372963669631,-0.09916479465512891,-1.8259956185469102,3.073735860762438
0,-0.41489356187031523,1,4.0,0,2,0,0,23.0,6.0,3.0,2.0,-0.5747202448581988,1.5549303076866436,-1.357340378311742,2.708303779959826
1,2.204730246759646,1,0.0,5,0,1,0,53.0,1.0,3.0,3.0,-0.5203468325580577,-1.4268583411935547,-1.9964157059051533,-1.3744546400417688
0,0.9572903378882359,0,5.0,0,0,2,0,38.0,3.0,3.0,3.0,-0.9286465893129123,0.3327650837011797,-1.9964157059051533,11.70969400018968
0,0.20882639256538985,0,3.0,0,1,1,0,43.0,6.0,1.0,3.0,-0.03427112201732714,-0.05867136855922498,-1.0165002035952557,-0.8116052282308491
0,-0.7891255345317383,0,2.0,2,2,2,0,29.0,5.0,3.0,0.0,1.5698227038617578,-1.4268583411935547,-1.4425504219908634,1.4901968439511195
0,1.331522310549659,0,0.0,2,0,1,0,45.0,6.0,2.0,2.0,-0.7922929166304774,-1.4268583411935547,-1.3999454001513025,-0.11854438532934375
0,-0.1654055800960332,0,4.0,0,1,3,0,40.0,4.0,3.0,0.0,0.16575294917292713,-0.16419969111218674,-2.081625749584275,2.410077599074936
0,-0.6643815436445972,0,3.0,5,1,3,0,36.0,4.0,3.0,3.0,0.41483359208019793,0.5070095232653723,-1.3999454001513025,-0.7906033845065611
0,-0.5396375527574563,1,4.0,2,0,0,0,31.0,2.0,2.0,2.0,-0.8739590047176777,0.7438347122505075,-1.4851554438304242,1.809424868560298
1,-0.1654055800960332,0,2.0,0,1,2,0,36.0,1.0,1.0,2.0,-0.5051254286782495,-1.4268583411935547,-1.9964157059051533,1.2087721380456602
0,-0.5396375527574563,1,4.0,2,0,0,0,23.0,4.0,2.0,0.0,-0.9427661470852938,-0.191195308509456,-1.357340378311742,0.10407515814810919
0,0.08408240167824883,0,4.0,2,2,3,0,30.0,5.0,2.0,2.0,1.2604501800848595,1.6175110571075861,-1.4425504219908634,2.107651049445188
0,0.20882639256538985,1,4.0,5,0,1,0,42.0,3.0,1.0,3.0,-0.27761970324509233,-0.07707747133009041,-1.8259956185469102,1.2087721380456602
0,-0.41489356187031523,0,1.0,0,1,3,1,37.0,4.0,3.0,2.0,1.976912561144874,0.34012752480952585,-1.314735356472181,7.089288380846311
0,-0.6643815436445972,0,4.0,5,0,3,0,36.0,4.0,3.0,0.0,1.5429399194319313,1.2334370459555277,-1.7407855748677887,4.010418090865684
0,0.9572903378882359,1,1.0,2,0,1,0,44.0,5.0,2.0,3.0,0.020501194482940053,0.6726644482031612,-1.868600640386471,3.834002603581665
1,0.9572903378882359,1,2.0,5,0,0,0,44.0,3.0,3.0,1.0,0.11949009772780488,-1.4268583411935547,-2.166835793263396,-1.8448959394658206
0,1.8304982740982232,0,0.0,0,0,1,0,52.0,3.0,1.0,2.0,-0.6614695483716859,1.0260616214037772,-1.357340378311742,3.468570522779053
0,1.8304982740982232,0,0.0,2,0,3,0,48.0,2.0,1.0,0.0,-0.01756334616920447,0.1364333208119485,-1.0165002035952557,0.29729212041155934
1,0.20882639256538985,0,2.0,5,0,4,0,36.0,3.0,3.0,3.0,1.7188392959445589,-1.4268583411935547,-1.698180553028228,0.30989322664613217
0,-0.1654055800960332,1,4.0,0,1,0,0,36.0,6.0,3.0,2.0,-0.5238657459839284,1.6616857037576631,-1.4851554438304242,0.22168548300412233
1,0.9572903378882359,1,4.0,0,0,0,0,40.0,6.0,2.0,2.0,-0.8210821823892817,1.2984719424125855,-1.868600640386471,-2.0045099517704097
0,0.9572903378882359,1,3.0,4,0,0,0,46.0,2.0,2.0,3.0,-1.1285392548465563,0.26159481965383335,-0.8460801162370127,-0.4419727786833798
0,-0.29014957098317423,0,3.0,0,1,2,0,37.0,2.0,3.0,2.0,1.0513339415344396,0.6628478600586996,-1.6129705093491065,-0.5217797848356744
0,0.45831437433967187,1,4.0,4,1,0,0,36.0,2.0,3.0,2.0,-0.8257441367349491,0.5462758758432186,-1.357340378311742,-0.5931860534982538
0,1.082034328775377,0,2.0,4,0,2,0,36.0,3.0,4.0,3.0,1.1815930164259354,0.637079316179488,-1.2295253127930597,1.7044156499388583
0,0.20882639256538985,0,2.0,0,0,1,0,36.0,5.0,1.0,2.0,0.9365649304910626,0.681253962829565,-1.5703654875095456,-0.6561915846711176
0,-0.1654055800960332,0,2.0,3,1,2,0,33.0,6.0,3.0,0.0,1.5522067125819339,0.7990530205631037,-1.1869202909534988,5.75777148872645
0,1.7057542832110821,0,0.0,5,0,1,0,36.0,5.0,1.0,3.0,-0.5435923365774543,-0.39979780657926417,-1.5277604656699848,2.960325904651283
0,1.082034328775377,0,2.0,5,0,1,0,47.0,5.0,3.0,2.0,-0.6057417072288095,1.2935636483403548,-1.0165002035952557,0.29729212041155934
0,1.9552422649853642,1,0.0,5,0,1,0,52.0,5.0,2.0,3.0,-1.0461412306255664,0.10698355637856381,-1.4425504219908634,-0.33696356006193956
0,-1.0386135163060204,1,1.0,5,0,0,0,30.0,2.0,3.0,0.0,-1.426568661881111,-0.7114744801659186,-1.7407855748677887,1.2087721380456602
0,-0.040661589208892186,0,3.0,5,1,1,0,39.0,2.0,3.0,2.0,0.5873266666989501,0.31313190741225655,-1.655575531188667,-1.4458609087043481
0,0.45831437433967187,0,0.0,5,1,4,1,45.0,5.0,2.0,3.0,1.079817326480322,1.3990919708933165,-1.6129705093491065,5.409140882903268
0,-0.1654055800960332,0,2.0,2,0,2,0,36.0,5.0,3.0,2.0,-0.9614042896788106,0.22110139355792943,-1.4851554438304242,2.5024857114618033
0,0.08408240167824883,0,3.0,1,2,2,0,37.0,6.0,3.0,0.0,0.05371458199771846,0.50823659678343,-1.655575531188667,-1.1266328840951698
0,0.20882639256538985,0,4.0,3,0,2,2,33.0,2.0,2.0,3.0,1.976912561144874,1.1021401795233543,-1.3999454001513025,-1.080428827901736
0,-1.4128454889674433,0,3.0,2,0,2,0,22.0,5.0,2.0,2.0,0.26564236534335695,-0.04026526578835956,-0.8886851380765735,0.20068363927983426
0,0.5830583652268129,0,2.0,0,0,4,0,42.0,3.0,3.0,0.0,1.5975076953760006,0.6677561541309304,-1.0591052254348166,-0.7317982220785546
0,-1.2881014980803023,1,3.0,5,0,0,0,24.0,4.0,1.0,1.0,1.1151518658768567,-1.4268583411935547,-0.9312901599161342,-0.7401989595682698
0,0.08408240167824883,0,4.0,0,1,3,0,36.0,6.0,3.0,2.0,1.4766666432589886,1.0641009004635658,-1.7833905967073496,-1.1518350965643154
0,0.7078023561139539,0,2.0,0,1,4,0,37.0,2.0,3.0,2.0,1.0511130096426307,-1.4268583411935547,-1.1869202909534988,-1.2148406277371797
0,-0.41489356187031523,1,4.0,2,0,0,0,36.0,2.0,1.0,1.0,0.6155675998790288,1.61014861599924,-1.4425504219908634,5.829177757389029
0,2.0799862558725053,0,2.0,5,0,1,0,36.0,2.0,2.0,2.0,-0.09092569556783375,-0.28567996939989854,-1.5703654875095456,1.8556289247537314
0,1.8304982740982232,0,0.0,0,0,2,0,54.0,3.0,2.0,0.0,-1.3018655331280555,-0.14211236778714822,-1.357340378311742,2.0488458870171815
0,0.832546347001095,0,2.0,2,1,2,0,40.0,5.0,2.0,2.0,1.3439752989061926,-1.4268583411935547,-1.5277604656699848,-0.4251713037039494
0,0.832546347001095,1,3.0,0,0,0,0,47.0,5.0,6.0,2.0,-0.7291460469300035,1.300926089448701,-0.973895181755695,1.2087721380456602
1,1.331522310549659,0,3.0,0,0,4,0,38.0,2.0,3.0,3.0,0.4437863889941418,0.26773018724412184,-2.2946508587820786,0.5073105576544394
0,-1.0386135163060204,1,2.0,0,1,0,0,31.0,2.0,3.0,2.0,1.0134867729418102,1.21625801670272,-1.5277604656699848,2.960325904651283
0,0.832546347001095,0,3.0,5,0,2,0,43.0,5.0,3.0,2.0,-0.037318601380434004,1.2346641194735855,-1.6129705093491065,-0.8914122343831438
0,2.0799862558725053,1,0.0,0,0,0,0,54.0,4.0,2.0,1.0,-0.8695252720896354,0.9193062253327577,-1.2295253127930597,-0.6183882659673995
0,0.33357038345253087,1,4.0,5,0,0,0,43.0,4.0,2.0,0.0,-0.7034531688015314,1.1131838411858737,-1.5703654875095456,-0.2739580288890754
0,-0.1654055800960332,0,2.0,5,0,3,0,34.0,5.0,5.0,2.0,0.8905086300731372,0.46160780309723765,-1.357340378311742,0.5073105576544394
0,2.578962219421069,0,0.0,0,0,1,0,56.0,4.0,2.0,1.0,0.08047491925301692,0.16465601172727548,-0.42002989784140504,0.028468520740672187
0,0.20882639256538985,0,3.0,0,1,3,1,37.0,3.0,2.0,3.0,1.976912561144874,-1.4268583411935547,-2.209440815102957,-2.2271294952478633
0,0.5830583652268129,1,2.0,2,2,0,0,38.0,4.0,1.0,2.0,0.6115784799434162,0.9364852545855655,-1.8259956185469102,4.359048696688866
0,0.7078023561139539,0,2.0,5,1,3,1,40.0,3.0,3.0,3.0,1.976912561144874,1.2444807076180469,-1.7833905967073496,4.884094789796067
0,1.082034328775377,1,2.0,2,0,0,0,35.0,3.0,3.0,0.0,-0.6305850116290684,1.4886683377115282,-1.7833905967073496,4.884094789796067
0,-1.5375894798545844,0,3.0,5,0,2,0,26.0,4.0,3.0,3.0,-0.5488272316564899,1.6616857037576631,-1.2721303346326203,0.9735514883336338
0,1.206778319662518,0,1.0,2,0,4,0,36.0,3.0,2.0,2.0,0.11013468215956741,0.23582627577462179,-0.6756600288787696,-0.5511823660496777
0,-0.29014957098317423,1,2.0,1,0,0,0,36.0,3.0,3.0,2.0,-0.9272448160175975,0.8100966822256229,-1.8259956185469102,3.073735860762438
0,0.08408240167824883,0,3.0,1,0,3,0,36.0,6.0,2.0,2.0,0.963357163102808,1.6469608215409708,-1.4425504219908634,0.46950723895072094
0,-0.040661589208892186,1,3.0,0,0,0,0,38.0,4.0,3.0,3.0,-0.24972325318808733,1.6616857037576631,-1.2295253127930597,1.2087721380456602
0,-0.41489356187031523,1,3.0,0,1,1,0,29.0,5.0,2.0,0.0,-0.5123920338322009,-0.11511675038987894,-2.081625749584275,-1.5928738147743642
0,0.45831437433967187,1,1.0,0,1,0,0,36.0,4.0,1.0,3.0,-0.08985675198682207,1.3242404862917971,-1.5703654875095456,1.2087721380456602
0,-1.0386135163060204,1,4.0,2,1,0,0,30.0,4.0,1.0,0.0,-0.8055483157662602,0.5425946552890455,-0.8034750943974519,-0.2907595038685058
0,0.832546347001095,1,1.0,0,1,0,0,45.0,3.0,1.0,2.0,-0.48330821272708024,0.7634678885394306,-1.7407855748677887,0.007466677016384131
0,-0.41489356187031523,0,5.0,0,2,4,1,31.0,5.0,3.0,3.0,1.976912561144874,0.6579395659864687,-1.144315269113938,0.06207147069953308
0,0.832546347001095,0,1.0,5,0,4,0,36.0,6.0,3.0,2.0,-0.5335219556663856,0.8358652261048345,-1.3999454001513025,0.7131286261524624
0,1.206778319662518,1,1.0,0,0,0,0,38.0,4.0,3.0,3.0,-0.801803625814489,1.59419666026449,-1.5277604656699848,0.41910281401243005
1,0.9572903378882359,0,2.0,0,0,1,0,44.0,4.0,3.0,2.0,-0.6750360367837615,1.6616857037576631,-1.655575531188667,-1.1266328840951698
0,1.331522310549659,1,3.0,5,0,0,0,39.0,3.0,2.0,1.0,-0.7357643491581265,1.421179294218355,-1.3999454001513025,-0.4713753598973831
0,1.9552422649853642,0,1.0,5,0,0,0,53.0,5.0,3.0,3.0,-1.0331758305879502,0.5008741556750839,-1.144315269113938,1.2087721380456602
0,-0.040661589208892186,1,4.0,0,1,0,0,40.0,5.0,1.0,2.0,0.14912926625011322,0.9561184308744887,-0.9312901599161342,0.6627242012141711
0,0.33357038345253087,0,2.0,2,0,2,0,44.0,6.0,3.0,0.0,0.3864471313208447,0.4873763469764492,-1.698180553028228,0.30989322664613217
0,0.7078023561139539,0,3.0,0,1,3,0,42.0,6.0,3.0,3.0,-0.740068673126938,0.649350051360065,-1.8259956185469102,-0.08494143537048332
1,1.4562663014368,0,1.0,2,0,1,0,36.0,2.0,4.0,3.0,-1.426568661881111,-0.7679198619965726,-2.209440815102957,-2.2271294952478633
